framenum,source,blockw,blockh,srcx,srcy,dstx,dsty,flags
16,-1,16,16, 120,   8, 120,   8,0x0
16,-1,16,16, 136,   8, 136,   8,0x0
16,-1,16,16, 153,   8, 152,   8,0x0
16,-1,16,16, 168,   8, 168,   8,0x0
16,-1,16,16, 184,   8, 184,   8,0x0
16,-1,16,16,   8,  24,   8,  24,0x0
16,-1,16,16,  24,  24,  24,  24,0x0
16,-1,16,16,  40,  24,  40,  24,0x0
16,-1,16,16,  56,  24,  56,  24,0x0
16,-1,16,16,  72,  24,  72,  24,0x0
16,-1,16,16,  88,  24,  88,  24,0x0
16,-1,16,16, 104,  24, 104,  24,0x0
16,-1,16,16, 120,  24, 120,  24,0x0
16,-1,16,16, 137,  24, 136,  24,0x0
16,-1,16,16, 151,  24, 152,  24,0x0
16,-1,16,16, 168,  24, 168,  24,0x0
16,-1,16,16, 184,  24, 184,  24,0x0
16,-1,16,16,   8,  40,   8,  40,0x0
16,-1,16,16,  24,  40,  24,  40,0x0
16,-1,16,16,  40,  40,  40,  40,0x0
16,-1,16,16,  56,  40,  56,  40,0x0
16,-1,16,16,  72,  40,  72,  40,0x0
16,-1,16,16,  88,  40,  88,  40,0x0
16,-1,16,16, 104,  40, 104,  40,0x0
16,-1,16,16, 120,  40, 120,  40,0x0
16,-1,16,16, 136,  40, 136,  40,0x0
16,-1,16,16, 152,  40, 152,  40,0x0
16,-1,16,16, 170,  40, 168,  40,0x0
16,-1,16,16, 187,  40, 184,  40,0x0
16,-1,16,16,   8,  56,   8,  56,0x0
16,-1,16,16,  24,  56,  24,  56,0x0
16,-1,16,16,  40,  56,  40,  56,0x0
16,-1,16,16,  56,  56,  56,  56,0x0
16,-1,16,16,  72,  56,  72,  56,0x0
16,-1,16,16,  88,  56,  88,  56,0x0
16,-1,16,16, 104,  56, 104,  56,0x0
16,-1,16,16, 120,  56, 120,  56,0x0
16,-1,16,16, 136,  56, 136,  56,0x0
16,-1,16,16, 152,  56, 152,  56,0x0
16,-1,16,16, 168,  56, 168,  56,0x0
16,-1,16,16, 188,  57, 184,  56,0x0
16,-1,16,16,   8,  72,   8,  72,0x0
16,-1,16,16,  24,  72,  24,  72,0x0
16,-1,16,16,  40,  72,  40,  72,0x0
16,-1,16,16,  56,  72,  56,  72,0x0
16,-1,16,16,  72,  72,  72,  72,0x0
16,-1,16,16,  88,  71,  88,  72,0x0
16,-1,16,16, 104,  71, 104,  72,0x0
16,-1,16,16, 120,  72, 120,  72,0x0
16,-1,16,16, 136,  72, 136,  72,0x0
16,-1,16,16, 151,  71, 152,  72,0x0
16,-1,16,16, 166,  71, 168,  72,0x0
16,-1,16,16, 179,  70, 184,  72,0x0
16,-1,16,16,  11,  86,   8,  88,0x0
16,-1,16,16,  27,  86,  24,  88,0x0
16,-1,16,16,  41,  87,  40,  88,0x0
16,-1,16,16,  56,  88,  56,  88,0x0
16,-1,16,16,  72,  88,  72,  88,0x0
16,-1,16,16,  88,  87,  88,  88,0x0
16,-1,16,16, 104,  86, 104,  88,0x0
16,-1,16,16, 120,  87, 120,  88,0x0
16,-1,16,16, 136,  87, 136,  88,0x0
16,-1,16,16, 151,  87, 152,  88,0x0
16,-1,16,16, 166,  86, 168,  88,0x0
16,-1,16,16, 182,  87, 184,  88,0x0
16,-1,16,16,  12, 102,   8, 104,0x0
16,-1,16,16,  26, 103,  24, 104,0x0
16,-1,16,16,  41, 103,  40, 104,0x0
16,-1,16,16,  57, 103,  56, 104,0x0
16,-1,16,16,  70, 105,  72, 104,0x0
16,-1,16,16, 104, 100, 104, 104,0x0
16,-1,16,16, 120, 101, 120, 104,0x0
16,-1,16,16, 136, 102, 136, 104,0x0
16,-1,16,16, 149, 102, 152, 104,0x0
16,-1,16,16, 166, 101, 168, 104,0x0
16,-1,16,16, 182, 102, 184, 104,0x0
16,-1,16,16,   8, 119,   8, 120,0x0
16,-1,16,16,  27, 118,  24, 120,0x0
16,-1,16,16,  41, 119,  40, 120,0x0
16,-1,16,16,  56, 120,  56, 120,0x0
16,-1,16,16,  75, 112,  72, 120,0x0
16,-1,16,16,  90, 112,  88, 120,0x0
16,-1,16,16, 104, 116, 104, 120,0x0
16,-1,16,16, 120, 116, 120, 120,0x0
16,-1,16,16, 131, 119, 136, 120,0x0
16,-1,16,16, 144, 118, 152, 120,0x0
16,-1,16,16, 159, 118, 168, 120,0x0
16,-1,16,16, 182, 116, 184, 120,0x0
16,-1,16,16,   8, 134,   8, 136,0x0
16,-1,16,16,  24, 136,  24, 136,0x0
16,-1,16,16,  40, 136,  40, 136,0x0
16,-1,16,16,  57, 133,  56, 136,0x0
16,-1,16,16,  74, 132,  72, 136,0x0
16,-1,16,16,  88, 131,  88, 136,0x0
16,-1,16,16, 104, 131, 104, 136,0x0
16,-1,16,16, 119, 131, 120, 136,0x0
16,-1,16,16, 135, 132, 136, 136,0x0
16,-1,16,16, 150, 132, 152, 136,0x0
16,-1,16,16, 184, 132, 184, 136,0x0
17,-1,16,16,   8,   8,   8,   8,0x0
17,-1,16,16,  24,   8,  24,   8,0x0
17,-1,16,16,  40,   8,  40,   8,0x0
17,-1,16,16,  56,   8,  56,   8,0x0
17,-1,16,16,  72,   8,  72,   8,0x0
17,-1,16,16,  88,   8,  88,   8,0x0
17,-1,16,16, 104,   8, 104,   8,0x0
17,-1,16,16, 120,   8, 120,   8,0x0
17,-1,16,16, 136,   8, 136,   8,0x0
17,-1,16,16, 168,   8, 168,   8,0x0
17,-1,16,16, 184,   8, 184,   8,0x0
17,-1,16,16,   8,  24,   8,  24,0x0
17,-1,16,16,  24,  24,  24,  24,0x0
17,-1,16,16,  40,  24,  40,  24,0x0
17,-1,16,16,  56,  24,  56,  24,0x0
17,-1,16,16,  72,  24,  72,  24,0x0
17,-1,16,16,  88,  24,  88,  24,0x0
17,-1,16,16, 104,  24, 104,  24,0x0
17,-1,16,16, 120,  24, 120,  24,0x0
17,-1,16,16, 136,  24, 136,  24,0x0
17,-1,16,16, 152,  24, 152,  24,0x0
17,-1,16,16, 168,  24, 168,  24,0x0
17,-1,16,16, 184,  24, 184,  24,0x0
17,-1,16,16,   8,  40,   8,  40,0x0
17,-1,16,16,  24,  40,  24,  40,0x0
17,-1,16,16,  40,  40,  40,  40,0x0
17,-1,16,16,  56,  40,  56,  40,0x0
17,-1,16,16,  72,  40,  72,  40,0x0
17,-1,16,16,  88,  40,  88,  40,0x0
17,-1,16,16, 104,  40, 104,  40,0x0
17,-1,16,16, 120,  40, 120,  40,0x0
17,-1,16,16, 136,  40, 136,  40,0x0
17,-1,16,16, 152,  40, 152,  40,0x0
17,-1,16,16, 172,  41, 168,  40,0x0
17,-1,16,16, 184,  40, 184,  40,0x0
17,-1,16,16,   8,  56,   8,  56,0x0
17,-1,16,16,  24,  56,  24,  56,0x0
17,-1,16,16,  40,  56,  40,  56,0x0
17,-1,16,16,  56,  56,  56,  56,0x0
17,-1,16,16,  72,  55,  72,  56,0x0
17,-1,16,16,  88,  56,  88,  56,0x0
17,-1,16,16, 104,  55, 104,  56,0x0
17,-1,16,16, 120,  55, 120,  56,0x0
17,-1,16,16, 135,  55, 136,  56,0x0
17,-1,16,16, 150,  55, 152,  56,0x0
17,-1,16,16, 168,  56, 168,  56,0x0
17,-1,16,16,   8,  72,   8,  72,0x0
17,-1,16,16,  24,  72,  24,  72,0x0
17,-1,16,16,  40,  72,  40,  72,0x0
17,-1,16,16,  72,  72,  72,  72,0x0
17,-1,16,16,  88,  71,  88,  72,0x0
17,-1,16,16, 101,  70, 104,  72,0x0
17,-1,16,16, 120,  71, 120,  72,0x0
17,-1,16,16, 135,  71, 136,  72,0x0
17,-1,16,16, 150,  70, 152,  72,0x0
17,-1,16,16, 164,  70, 168,  72,0x0
17,-1,16,16, 178,  70, 184,  72,0x0
17,-1,16,16,  40,  86,  40,  88,0x0
17,-1,16,16,  58,  86,  56,  88,0x0
17,-1,16,16,  73,  87,  72,  88,0x0
17,-1,16,16,  88,  88,  88,  88,0x0
17,-1,16,16, 104,  83, 104,  88,0x0
17,-1,16,16, 120,  86, 120,  88,0x0
17,-1,16,16, 135,  86, 136,  88,0x0
17,-1,16,16, 152,  88, 152,  88,0x0
17,-1,16,16, 185,  89, 184,  88,0x0
17,-1,16,16,  43, 102,  40, 104,0x0
17,-1,16,16,  54, 106,  56, 104,0x0
17,-1,16,16,  73, 102,  72, 104,0x0
17,-1,16,16,  88, 103,  88, 104,0x0
17,-1,16,16, 104, 104, 104, 104,0x0
17,-1,16,16, 120, 104, 120, 104,0x0
17,-1,16,16, 132, 102, 136, 104,0x0
17,-1,16,16, 181, 102, 184, 104,0x0
17,-1,16,16,  30, 114,  24, 120,0x0
17,-1,16,16,  43, 117,  40, 120,0x0
17,-1,16,16,  56, 120,  56, 120,0x0
17,-1,16,16,  64, 135,  72, 120,0x0
17,-1,16,16,  91, 112,  88, 120,0x0
17,-1,16,16, 178, 120, 168, 120,0x0
17,-1,16,16, 193, 120, 184, 120,0x0
17,-1,16,16,  24, 136,  24, 136,0x0
17,-1,16,16,  40, 136,  40, 136,0x0
17,-1,16,16,  56, 136,  56, 136,0x0
17,-1,16,16,  71, 140,  72, 136,0x0
17,-1,16,16, 123, 127, 120, 136,0x0
17,-1,16,16, 173, 134, 168, 136,0x0
18,-1,16,16,   8,   8,   8,   8,0x0
18,-1,16,16,  24,   8,  24,   8,0x0
18,-1,16,16,  40,   8,  40,   8,0x0
18,-1,16,16,  56,   8,  56,   8,0x0
18,-1,16,16,  72,   8,  72,   8,0x0
18,-1,16,16,  88,   8,  88,   8,0x0
18,-1,16,16, 104,   8, 104,   8,0x0
18,-1,16,16, 120,   8, 120,   8,0x0
18,-1,16,16, 136,   8, 136,   8,0x0
18,-1,16,16, 152,   8, 152,   8,0x0
18,-1,16,16, 168,   8, 168,   8,0x0
18,-1,16,16, 184,   8, 184,   8,0x0
18,-1,16,16,   8,  24,   8,  24,0x0
18,-1,16,16,  24,  24,  24,  24,0x0
18,-1,16,16,  40,  24,  40,  24,0x0
18,-1,16,16,  56,  24,  56,  24,0x0
18,-1,16,16,  72,  24,  72,  24,0x0
18,-1,16,16,  88,  24,  88,  24,0x0
18,-1,16,16, 104,  24, 104,  24,0x0
18,-1,16,16, 120,  24, 120,  24,0x0
18,-1,16,16, 136,  24, 136,  24,0x0
18,-1,16,16, 152,  24, 152,  24,0x0
18,-1,16,16, 168,  24, 168,  24,0x0
18,-1,16,16, 184,  24, 184,  24,0x0
18,-1,16,16,   8,  40,   8,  40,0x0
18,-1,16,16,  24,  40,  24,  40,0x0
18,-1,16,16,  40,  40,  40,  40,0x0
18,-1,16,16,  56,  40,  56,  40,0x0
18,-1,16,16,  72,  40,  72,  40,0x0
18,-1,16,16,  88,  40,  88,  40,0x0
18,-1,16,16, 104,  40, 104,  40,0x0
18,-1,16,16, 120,  40, 120,  40,0x0
18,-1,16,16, 136,  40, 136,  40,0x0
18,-1,16,16, 152,  40, 152,  40,0x0
18,-1,16,16, 169,  40, 168,  40,0x0
18,-1,16,16, 187,  41, 184,  40,0x0
18,-1,16,16,   8,  56,   8,  56,0x0
18,-1,16,16,  24,  56,  24,  56,0x0
18,-1,16,16,  40,  56,  40,  56,0x0
18,-1,16,16,  56,  56,  56,  56,0x0
18,-1,16,16,  72,  56,  72,  56,0x0
18,-1,16,16,  88,  56,  88,  56,0x0
18,-1,16,16, 104,  56, 104,  56,0x0
18,-1,16,16, 120,  56, 120,  56,0x0
18,-1,16,16, 136,  56, 136,  56,0x0
18,-1,16,16, 151,  56, 152,  56,0x0
18,-1,16,16, 168,  56, 168,  56,0x0
18,-1,16,16, 184,  56, 184,  56,0x0
18,-1,16,16,   8,  72,   8,  72,0x0
18,-1,16,16,  24,  72,  24,  72,0x0
18,-1,16,16,  40,  72,  40,  72,0x0
18,-1,16,16,  56,  72,  56,  72,0x0
18,-1,16,16,  72,  72,  72,  72,0x0
18,-1,16,16,  88,  72,  88,  72,0x0
18,-1,16,16, 103,  71, 104,  72,0x0
18,-1,16,16, 120,  72, 120,  72,0x0
18,-1,16,16, 136,  72, 136,  72,0x0
18,-1,16,16, 151,  71, 152,  72,0x0
18,-1,16,16, 166,  71, 168,  72,0x0
18,-1,16,16, 182,  71, 184,  72,0x0
18,-1,16,16,   8,  88,   8,  88,0x0
18,-1,16,16,  28,  85,  24,  88,0x0
18,-1,16,16,  41,  87,  40,  88,0x0
18,-1,16,16,  57,  87,  56,  88,0x0
18,-1,16,16,  72,  88,  72,  88,0x0
18,-1,16,16,  88,  88,  88,  88,0x0
18,-1,16,16, 104,  86, 104,  88,0x0
18,-1,16,16, 120,  87, 120,  88,0x0
18,-1,16,16, 136,  87, 136,  88,0x0
18,-1,16,16, 152,  89, 152,  88,0x0
18,-1,16,16, 183,  87, 184,  88,0x0
18,-1,16,16,  13, 101,   8, 104,0x0
18,-1,16,16,  27, 102,  24, 104,0x0
18,-1,16,16,  41, 103,  40, 104,0x0
18,-1,16,16,  57, 103,  56, 104,0x0
18,-1,16,16,  72, 104,  72, 104,0x0
18,-1,16,16,  88, 104,  88, 104,0x0
18,-1,16,16,  93, 104, 104, 104,0x0
18,-1,16,16, 120, 103, 120, 104,0x0
18,-1,16,16, 135, 102, 136, 104,0x0
18,-1,16,16, 152, 104, 152, 104,0x0
18,-1,16,16, 166, 100, 168, 104,0x0
18,-1,16,16,   8, 117,   8, 120,0x0
18,-1,16,16,  28, 117,  24, 120,0x0
18,-1,16,16,  40, 120,  40, 120,0x0
18,-1,16,16,  56, 120,  56, 120,0x0
18,-1,16,16,  72, 120,  72, 120,0x0
18,-1,16,16,  93, 111,  88, 120,0x0
18,-1,16,16, 106, 113, 104, 120,0x0
18,-1,16,16, 120, 120, 120, 120,0x0
18,-1,16,16, 135, 116, 136, 120,0x0
18,-1,16,16, 151, 116, 152, 120,0x0
18,-1,16,16, 163, 117, 168, 120,0x0
18,-1,16,16, 180, 116, 184, 120,0x0
18,-1,16,16,   8, 133,   8, 136,0x0
18,-1,16,16,  24, 136,  24, 136,0x0
18,-1,16,16,  40, 136,  40, 136,0x0
18,-1,16,16,  59, 130,  56, 136,0x0
18,-1,16,16,  75, 128,  72, 136,0x0
18,-1,16,16,  93, 126,  88, 136,0x0
18,-1,16,16, 105, 128, 104, 136,0x0
18,-1,16,16, 135, 131, 136, 136,0x0
18,-1,16,16, 150, 131, 152, 136,0x0
18,-1,16,16, 163, 132, 168, 136,0x0
18,-1,16,16, 182, 132, 184, 136,0x0
19,-1,16,16,   8,   8,   8,   8,0x0
19,-1,16,16,  24,   8,  24,   8,0x0
19,-1,16,16,  40,   8,  40,   8,0x0
19,-1,16,16,  56,   8,  56,   8,0x0
19,-1,16,16,  72,   8,  72,   8,0x0
19,-1,16,16,  88,   8,  88,   8,0x0
19,-1,16,16, 104,   8, 104,   8,0x0
19,-1,16,16, 120,   8, 120,   8,0x0
19,-1,16,16, 136,   8, 136,   8,0x0
19,-1,16,16, 152,   8, 152,   8,0x0
19,-1,16,16, 168,   8, 168,   8,0x0
19,-1,16,16, 184,   8, 184,   8,0x0
19,-1,16,16,   8,  24,   8,  24,0x0
19,-1,16,16,  24,  24,  24,  24,0x0
19,-1,16,16,  40,  24,  40,  24,0x0
19,-1,16,16,  56,  24,  56,  24,0x0
19,-1,16,16,  72,  24,  72,  24,0x0
19,-1,16,16,  88,  24,  88,  24,0x0
19,-1,16,16, 104,  24, 104,  24,0x0
19,-1,16,16, 120,  24, 120,  24,0x0
19,-1,16,16, 136,  24, 136,  24,0x0
19,-1,16,16, 152,  24, 152,  24,0x0
19,-1,16,16, 168,  24, 168,  24,0x0
19,-1,16,16, 184,  24, 184,  24,0x0
19,-1,16,16,   8,  40,   8,  40,0x0
19,-1,16,16,  24,  40,  24,  40,0x0
19,-1,16,16,  40,  40,  40,  40,0x0
19,-1,16,16,  56,  40,  56,  40,0x0
19,-1,16,16,  72,  40,  72,  40,0x0
19,-1,16,16,  88,  40,  88,  40,0x0
19,-1,16,16, 104,  40, 104,  40,0x0
19,-1,16,16, 120,  40, 120,  40,0x0
19,-1,16,16, 136,  40, 136,  40,0x0
19,-1,16,16, 152,  40, 152,  40,0x0
19,-1,16,16, 170,  40, 168,  40,0x0
19,-1,16,16, 187,  40, 184,  40,0x0
19,-1,16,16,   8,  56,   8,  56,0x0
19,-1,16,16,  24,  56,  24,  56,0x0
19,-1,16,16,  40,  56,  40,  56,0x0
19,-1,16,16,  56,  56,  56,  56,0x0
19,-1,16,16,  72,  56,  72,  56,0x0
19,-1,16,16,  88,  56,  88,  56,0x0
19,-1,16,16, 104,  56, 104,  56,0x0
19,-1,16,16, 120,  56, 120,  56,0x0
19,-1,16,16, 136,  56, 136,  56,0x0
19,-1,16,16, 151,  56, 152,  56,0x0
19,-1,16,16, 168,  56, 168,  56,0x0
19,-1,16,16, 184,  56, 184,  56,0x0
19,-1,16,16,   8,  72,   8,  72,0x0
19,-1,16,16,  24,  72,  24,  72,0x0
19,-1,16,16,  40,  72,  40,  72,0x0
19,-1,16,16,  56,  72,  56,  72,0x0
19,-1,16,16,  72,  72,  72,  72,0x0
19,-1,16,16,  88,  72,  88,  72,0x0
19,-1,16,16, 103,  71, 104,  72,0x0
19,-1,16,16, 120,  72, 120,  72,0x0
19,-1,16,16, 136,  71, 136,  72,0x0
19,-1,16,16, 151,  71, 152,  72,0x0
19,-1,16,16, 166,  71, 168,  72,0x0
19,-1,16,16, 182,  71, 184,  72,0x0
19,-1,16,16,   8,  88,   8,  88,0x0
19,-1,16,16,  28,  85,  24,  88,0x0
19,-1,16,16,  41,  87,  40,  88,0x0
19,-1,16,16,  57,  87,  56,  88,0x0
19,-1,16,16,  72,  88,  72,  88,0x0
19,-1,16,16,  89,  86,  88,  88,0x0
19,-1,16,16, 103,  86, 104,  88,0x0
19,-1,16,16, 120,  87, 120,  88,0x0
19,-1,16,16, 136,  87, 136,  88,0x0
19,-1,16,16, 150,  86, 152,  88,0x0
19,-1,16,16, 165,  86, 168,  88,0x0
19,-1,16,16, 184,  87, 184,  88,0x0
19,-1,16,16,  12, 102,   8, 104,0x0
19,-1,16,16,  27, 102,  24, 104,0x0
19,-1,16,16,  41, 103,  40, 104,0x0
19,-1,16,16,  56, 103,  56, 104,0x0
19,-1,16,16,  72, 104,  72, 104,0x0
19,-1,16,16,  88, 104,  88, 104,0x0
19,-1,16,16, 105, 100, 104, 104,0x0
19,-1,16,16, 120, 104, 120, 104,0x0
19,-1,16,16, 136, 103, 136, 104,0x0
19,-1,16,16, 152, 104, 152, 104,0x0
19,-1,16,16, 163, 100, 168, 104,0x0
19,-1,16,16,   8, 117,   8, 120,0x0
19,-1,16,16,  29, 117,  24, 120,0x0
19,-1,16,16,  40, 120,  40, 120,0x0
19,-1,16,16,  56, 120,  56, 120,0x0
19,-1,16,16,  72, 120,  72, 120,0x0
19,-1,16,16,  89, 113,  88, 120,0x0
19,-1,16,16, 105, 113, 104, 120,0x0
19,-1,16,16, 119, 113, 120, 120,0x0
19,-1,16,16, 136, 116, 136, 120,0x0
19,-1,16,16, 165, 117, 168, 120,0x0
19,-1,16,16, 180, 117, 184, 120,0x0
19,-1,16,16,   9, 133,   8, 136,0x0
19,-1,16,16,  24, 136,  24, 136,0x0
19,-1,16,16,  40, 136,  40, 136,0x0
19,-1,16,16,  56, 136,  56, 136,0x0
19,-1,16,16,  72, 136,  72, 136,0x0
19,-1,16,16,  97, 124,  88, 136,0x0
19,-1,16,16, 119, 128, 120, 136,0x0
19,-1,16,16, 135, 130, 136, 136,0x0
19,-1,16,16, 150, 130, 152, 136,0x0
19,-1,16,16, 164, 133, 168, 136,0x0
19,-1,16,16, 180, 132, 184, 136,0x0
20,-1,16,16,   8,   8,   8,   8,0x0
20,-1,16,16,  24,   8,  24,   8,0x0
20,-1,16,16,  40,   8,  40,   8,0x0
20,-1,16,16,  56,   8,  56,   8,0x0
20,-1,16,16,  72,   8,  72,   8,0x0
20,-1,16,16,  88,   8,  88,   8,0x0
20,-1,16,16, 104,   8, 104,   8,0x0
20,-1,16,16, 120,   8, 120,   8,0x0
20,-1,16,16, 136,   8, 136,   8,0x0
20,-1,16,16, 152,   8, 152,   8,0x0
20,-1,16,16, 168,   8, 168,   8,0x0
20,-1,16,16, 184,   8, 184,   8,0x0
20,-1,16,16,   8,  24,   8,  24,0x0
20,-1,16,16,  24,  24,  24,  24,0x0
20,-1,16,16,  40,  24,  40,  24,0x0
20,-1,16,16,  56,  24,  56,  24,0x0
20,-1,16,16,  72,  24,  72,  24,0x0
20,-1,16,16,  88,  24,  88,  24,0x0
20,-1,16,16, 104,  24, 104,  24,0x0
20,-1,16,16, 120,  24, 120,  24,0x0
20,-1,16,16, 136,  24, 136,  24,0x0
20,-1,16,16, 152,  24, 152,  24,0x0
20,-1,16,16, 168,  24, 168,  24,0x0
20,-1,16,16, 184,  24, 184,  24,0x0
20,-1,16,16,   8,  40,   8,  40,0x0
20,-1,16,16,  24,  40,  24,  40,0x0
20,-1,16,16,  40,  40,  40,  40,0x0
20,-1,16,16,  56,  40,  56,  40,0x0
20,-1,16,16,  72,  40,  72,  40,0x0
20,-1,16,16,  88,  40,  88,  40,0x0
20,-1,16,16, 104,  40, 104,  40,0x0
20,-1,16,16, 120,  40, 120,  40,0x0
20,-1,16,16, 136,  40, 136,  40,0x0
20,-1,16,16, 153,  40, 152,  40,0x0
20,-1,16,16, 170,  40, 168,  40,0x0
20,-1,16,16, 185,  40, 184,  40,0x0
20,-1,16,16,   8,  56,   8,  56,0x0
20,-1,16,16,  24,  56,  24,  56,0x0
20,-1,16,16,  40,  56,  40,  56,0x0
20,-1,16,16,  56,  56,  56,  56,0x0
20,-1,16,16,  72,  56,  72,  56,0x0
20,-1,16,16,  88,  56,  88,  56,0x0
20,-1,16,16, 104,  56, 104,  56,0x0
20,-1,16,16, 120,  56, 120,  56,0x0
20,-1,16,16, 136,  56, 136,  56,0x0
20,-1,16,16, 152,  56, 152,  56,0x0
20,-1,16,16, 168,  56, 168,  56,0x0
20,-1,16,16, 184,  56, 184,  56,0x0
20,-1,16,16,   8,  72,   8,  72,0x0
20,-1,16,16,  24,  72,  24,  72,0x0
20,-1,16,16,  41,  71,  40,  72,0x0
20,-1,16,16,  56,  72,  56,  72,0x0
20,-1,16,16,  72,  72,  72,  72,0x0
20,-1,16,16,  88,  72,  88,  72,0x0
20,-1,16,16, 104,  71, 104,  72,0x0
20,-1,16,16, 120,  72, 120,  72,0x0
20,-1,16,16, 136,  72, 136,  72,0x0
20,-1,16,16, 151,  71, 152,  72,0x0
20,-1,16,16, 166,  71, 168,  72,0x0
20,-1,16,16, 184,  72, 184,  72,0x0
20,-1,16,16,   8,  88,   8,  88,0x0
20,-1,16,16,  41,  87,  40,  88,0x0
20,-1,16,16,  57,  87,  56,  88,0x0
20,-1,16,16,  72,  88,  72,  88,0x0
20,-1,16,16,  89,  86,  88,  88,0x0
20,-1,16,16, 103,  85, 104,  88,0x0
20,-1,16,16, 120,  88, 120,  88,0x0
20,-1,16,16, 136,  87, 136,  88,0x0
20,-1,16,16, 150,  85, 152,  88,0x0
20,-1,16,16, 166,  86, 168,  88,0x0
20,-1,16,16, 183,  87, 184,  88,0x0
20,-1,16,16,   8, 102,   8, 104,0x0
20,-1,16,16,  26, 103,  24, 104,0x0
20,-1,16,16,  41, 103,  40, 104,0x0
20,-1,16,16,  57, 103,  56, 104,0x0
20,-1,16,16,  73, 103,  72, 104,0x0
20,-1,16,16,  88, 104,  88, 104,0x0
20,-1,16,16, 105, 100, 104, 104,0x0
20,-1,16,16, 120, 103, 120, 104,0x0
20,-1,16,16, 136, 103, 136, 104,0x0
20,-1,16,16, 150, 101, 152, 104,0x0
20,-1,16,16, 168, 104, 168, 104,0x0
20,-1,16,16, 184, 104, 184, 104,0x0
20,-1,16,16,  27, 118,  24, 120,0x0
20,-1,16,16,  42, 118,  40, 120,0x0
20,-1,16,16,  56, 120,  56, 120,0x0
20,-1,16,16,  72, 120,  72, 120,0x0
20,-1,16,16,  88, 120,  88, 120,0x0
20,-1,16,16, 104, 112, 104, 120,0x0
20,-1,16,16, 120, 113, 120, 120,0x0
20,-1,16,16, 136, 115, 136, 120,0x0
20,-1,16,16, 152, 115, 152, 120,0x0
20,-1,16,16, 166, 116, 168, 120,0x0
20,-1,16,16, 179, 117, 184, 120,0x0
20,-1,16,16,  24, 136,  24, 136,0x0
20,-1,16,16,  40, 136,  40, 136,0x0
20,-1,16,16,  56, 136,  56, 136,0x0
20,-1,16,16,  76, 124,  72, 136,0x0
20,-1,16,16, 105, 127, 104, 136,0x0
20,-1,16,16, 120, 136, 120, 136,0x0
20,-1,16,16, 135, 130, 136, 136,0x0
20,-1,16,16, 149, 130, 152, 136,0x0
20,-1,16,16, 164, 132, 168, 136,0x0
20,-1,16,16, 180, 132, 184, 136,0x0
21,-1,16,16,   8,   8,   8,   8,0x0
21,-1,16,16,  24,   8,  24,   8,0x0
21,-1,16,16,  40,   8,  40,   8,0x0
21,-1,16,16,  56,   8,  56,   8,0x0
21,-1,16,16,  72,   8,  72,   8,0x0
21,-1,16,16,  88,   8,  88,   8,0x0
21,-1,16,16, 104,   8, 104,   8,0x0
21,-1,16,16, 120,   8, 120,   8,0x0
21,-1,16,16, 136,   8, 136,   8,0x0
21,-1,16,16, 152,   8, 152,   8,0x0
21,-1,16,16, 168,   8, 168,   8,0x0
21,-1,16,16, 184,   8, 184,   8,0x0
21,-1,16,16,   8,  24,   8,  24,0x0
21,-1,16,16,  24,  24,  24,  24,0x0
21,-1,16,16,  40,  24,  40,  24,0x0
21,-1,16,16,  56,  24,  56,  24,0x0
21,-1,16,16,  72,  24,  72,  24,0x0
21,-1,16,16,  88,  24,  88,  24,0x0
21,-1,16,16, 104,  24, 104,  24,0x0
21,-1,16,16, 120,  24, 120,  24,0x0
21,-1,16,16, 136,  24, 136,  24,0x0
21,-1,16,16, 152,  24, 152,  24,0x0
21,-1,16,16, 168,  24, 168,  24,0x0
21,-1,16,16, 184,  24, 184,  24,0x0
21,-1,16,16,   8,  40,   8,  40,0x0
21,-1,16,16,  24,  40,  24,  40,0x0
21,-1,16,16,  40,  40,  40,  40,0x0
21,-1,16,16,  56,  40,  56,  40,0x0
21,-1,16,16,  72,  40,  72,  40,0x0
21,-1,16,16,  88,  40,  88,  40,0x0
21,-1,16,16, 104,  40, 104,  40,0x0
21,-1,16,16, 120,  40, 120,  40,0x0
21,-1,16,16, 136,  40, 136,  40,0x0
21,-1,16,16, 152,  40, 152,  40,0x0
21,-1,16,16, 170,  41, 168,  40,0x0
21,-1,16,16, 186,  41, 184,  40,0x0
21,-1,16,16,   8,  56,   8,  56,0x0
21,-1,16,16,  24,  56,  24,  56,0x0
21,-1,16,16,  40,  56,  40,  56,0x0
21,-1,16,16,  56,  56,  56,  56,0x0
21,-1,16,16,  72,  56,  72,  56,0x0
21,-1,16,16,  88,  56,  88,  56,0x0
21,-1,16,16, 104,  56, 104,  56,0x0
21,-1,16,16, 120,  56, 120,  56,0x0
21,-1,16,16, 136,  56, 136,  56,0x0
21,-1,16,16, 150,  55, 152,  56,0x0
21,-1,16,16, 168,  56, 168,  56,0x0
21,-1,16,16, 184,  56, 184,  56,0x0
21,-1,16,16,   8,  72,   8,  72,0x0
21,-1,16,16,  24,  72,  24,  72,0x0
21,-1,16,16,  41,  71,  40,  72,0x0
21,-1,16,16,  56,  72,  56,  72,0x0
21,-1,16,16,  72,  72,  72,  72,0x0
21,-1,16,16,  88,  72,  88,  72,0x0
21,-1,16,16, 104,  71, 104,  72,0x0
21,-1,16,16, 120,  72, 120,  72,0x0
21,-1,16,16, 136,  72, 136,  72,0x0
21,-1,16,16, 151,  71, 152,  72,0x0
